First Name,Last Name,Prediction
Larry,Vaughan,0
Cody,Miller,0
Sara,Ramirez,0
Robert,Evans,0
Jacqueline,Washington,0
James,Cooper,0
Shannon,Bell,0
Billy,Gallagher,0
Kara,Miles,0
Crystal,Gamble,0
Angela,Edwards,0
Sabrina,Johnson,0
Misty,Rivera,0
Angela,Hodges,0
Erica,Briggs,0
Sara,Ramirez,0
Elizabeth,Maxwell,0
Vicki,Mendoza,0
Jeff,Elliott,0
Larry,House,0
Matthew,Young,0
James,Lynch,0
Mary,Mcintyre,0
Allison,Allen,0
Ashley,Cruz,0
Amanda,Gomez,0
Lindsay,Wilson,0
Sabrina,Johnson,0
Kathleen,Martin,0
Michael,Francis,0
Katherine,Cooper,0
Hayden,Sanders,0
Monica,West,0
Morgan,Murray,0
Maria,Roy,0
Patrick,Torres,0
John,Chandler,0
Veronica,Burton,0
Deborah,Fisher,0
Sabrina,Nolan,0
Monica,Lane,0
John,Nichols,0
Vincent,Waller,0
Michael,Olson,0
Greg,Villarreal,0
Daniel,Cain,0
Barbara,Taylor,0
Christopher,Miller,0
Melissa,Mcclure,0
Nathan,Massey,0
Melissa,Meza,0
Michelle,Johnston,0
Kimberly,Martin,0
Michael,Rodriguez,0
Jeffrey,Powers,0
Bianca,Novak,0
Hannah,Knight,0
Adam,Riddle,0
Rachel,Lowe,0
John,Miller,0
Collin,Brown,0
Melissa,Rodriguez,0
Charles,Moreno,0
Nathan,Massey,0
Gary,Barnes,0
Samuel,Frey,0
John,Miller,0
Alicia,Miller,0
Tina,Lawrence,0
Christina,Eaton,0
Lauren,Butler,0
Christopher,Castaneda,0
Mary,Humphrey,0
Peter,Caldwell,0
Andrea,Lewis,0
Larry,Warner,0
James,Stephens,0
Linda,Hurst,0
Jennifer,Jones,0
Andrew,Patterson,0
Ashley,Lopez,0
Kyle,Wright,0
Jason,Murphy,0
Christopher,Gilbert,0
Jared,Walters,0
Olivia,Stephenson,0
Allison,Allen,0
David,Serrano,0
David,Lewis,0
Linda,Davis,0
William,Hunter,0
Kristina,Stewart,0
Jacqueline,Marsh,0
Kristina,Stewart,0
Margaret,Mendez,0
Lawrence,Davis,0
Michael,Orozco,0
Kenneth,Foster,0
Joseph,Nixon,0
Chris,White,0
Monique,Martin,0
Dale,Smith,0
Jeffrey,Smith,0
Jason,Mcmahon,0
Sharon,Johnson,0
Kimberly,Gonzalez,0
Ryan,Cook,0
Joseph,Wagner,0
Billy,Gallagher,0
John,Clarke,0
Larry,Warner,0
Thomas,Mathis,0
Mary,Wall,0
Tami,Forbes,0
Amanda,Smith,0
Shelby,Cannon,0
Jennifer,Black,0
Joanne,Padilla,0
Lauren,Butler,0
Sonya,Jensen,0
Timothy,Simmons,0
Victoria,Fleming,0
John,Vega,0
Daniel,Martinez,0
Jennifer,Spencer,0
Laura,Casey,0
Michael,Flores,0
Sarah,Foster,0
Audrey,Gonzalez,0
Tyler,Mills,0
Andrea,Lewis,0
Jasmine,Wade,0
Brooke,Smith,0
Cristian,Jones,0
Steven,Williams,0
Tommy,Dixon,0
Whitney,Gallagher,0
Francisco,Hernandez,0
Janet,Turner,0
William,Fitzgerald,0
Joseph,Davis,0
Renee,Parrish,0
Ashley,Cruz,0
Amanda,Fitzgerald,0
Billy,Mcdonald,0
Barbara,Taylor,0
Julie,Sanchez,0
Rachel,Daniels,0
Jack,Hill,0
Scott,Martin,0
Chris,White,0
Christie,Williamson,0
Joseph,Moody,0
Ana,Howell,0
Linda,Davis,0
Christine,Leblanc,0
Kevin,Walters,0
Kenneth,Edwards,0
Helen,Campbell,0
Kristina,Stewart,0
Amber,Perez,0
Debbie,Hughes,0
Kayla,Obrien,0
Erin,Chavez,0
Robert,Ashley,0
Micheal,Walters,0
Donna,Davis,0
Cheryl,Morgan,0
Michael,Francis,0
Alan,Colon,0
John,Miller,0
Christie,Williamson,0
Mary,Pruitt,0
Kyle,Simmons,0
Charles,Carrillo,0
Jeffrey,Smith,0
Gina,Gomez,0
Matthew,Lambert,0
Joseph,Morgan,0
Mary,Wall,0
Margaret,Ray,0
James,Reese,0
Justin,Gay,0
Kyle,Park,0
Jennifer,Black,0
Margaret,Mendez,0
Daniel,Boyd,0
Melanie,Jimenez,0
Dale,Smith,0
Dawn,Gray,0
Thomas,Sullivan,0
Sara,Harris,0
Jamie,Olson,0
Mary,Schmidt,0
Zachary,Allen,0
Michelle,Johnston,0
Ariana,Campbell,0
Nicholas,Thornton,0
Jason,Mcmahon,0
Scott,Fuller,0
Elizabeth,Mckee,0
Joseph,Davis,0
Nicholas,Mcmahon,0
Melissa,Flores,0
Randy,Murphy,0
Juan,Taylor,0
Rachel,Daniels,0
Kristen,Hanson,0
Robert,Hall,0
Keith,Sanders,0
Mary,Mcintyre,0
Lisa,Lin,0
Kimberly,Martin,0
Stephanie,Murphy,0
Charles,Moreno,0
Joseph,Morgan,0
Robert,Williams,0
Meredith,Ayala,0
Jessica,Potter,0
Gregory,Graham,0
Jason,Hernandez,0
Curtis,Young,0
Michael,Fisher,0
Margaret,Lam,0
Amanda,Smith,0
Melinda,Gutierrez,0
Dwayne,Martinez,0
Benjamin,Robinson,0
Teresa,Stein,0
Dustin,Roberts,0
Charles,Moreno,0
Margaret,Ward,0
Lawrence,Davis,0
Kimberly,Martin,0
Steven,Walters,0
Lisa,Lin,0
Thomas,Cross,0
Nathan,Massey,0
Donna,Moreno,0
Mark,Rivera,0
Stephanie,Cummings,0
Diane,Jackson,0
Michael,Francis,0
Lance,Wagner,0
Angela,White,0
Melody,Thompson,0
Willie,Jordan,0
Shawn,King,0
Patricia,Rodriguez,0
Susan,Washington,0
Lori,Ramirez,0
Sara,Ramirez,0
Kenneth,Foster,0
Melissa,Krause,0
Rebecca,Conley,0
Tammy,Davis,0
Kenneth,Robinson,0
David,Cole,0
Sabrina,Johnson,0
Barbara,Lowe,0
Krystal,Key,0
Ellen,Smith,0
Douglas,Willis,0
Lisa,Hendrix,0
Curtis,Young,0
Gregory,Graham,0
Mark,Allen,0
Lauren,Anderson,0
Stephanie,Taylor,0
James,Strickland,0
Emily,Hall,0
Greg,Villarreal,0
Pamela,Matthews,0
Dawn,Stephens,0
Linda,Davis,0
Kristen,Hanson,0
Barbara,Lowe,0
Andrew,Tucker,0
Maria,Garcia,0
Joseph,Davis,0
James,Baldwin,0
Breanna,Rodriguez,0
Robert,Nguyen,0
David,Rodriguez,0
Scott,Martin,0
Jessica,Jordan,0
Gina,Grimes,0
Erin,Chavez,0
Jacob,Weber,0
Sarah,Bishop,0
Angela,White,0
Jessica,Werner,0
Larry,Williams,0
Lisa,Collins,0
William,Thompson,0
John,Myers,0
Jennifer,Black,0
Dawn,Tucker,0
Cheryl,Melton,0
Kurt,Peters,0
Joseph,Murray,0
Stephanie,Gill,0
Robert,Flores,0
Justin,Bell,0
Tara,Campbell,0
Ana,Howell,0
Stephen,Marshall,0
William,Thompson,0
Holly,Mann,0
James,Strickland,0
Jodi,Rodriguez,0
Phillip,Robertson,0
Morgan,Murray,0
Benjamin,Kim,0
Megan,Murphy,0
Patrick,Torres,0
Crystal,Gamble,0
Monica,Tucker,0
Destiny,Lowe,0
Juan,Henry,0
Brian,Hogan,0
Sara,Harris,0
Edward,Tapia,0
David,Thomas,0
Dawn,Stephens,0
Jacqueline,Curry,0
Jennifer,Banks,0
Melissa,Mcclure,0
Wesley,Parker,0
Tanya,Dickerson,0
Ashley,Whitney,0
Lindsay,Wilson,0
Kurt,Peters,0
Christopher,Castaneda,0
Cesar,Smith,0
Mario,Johns,0
Judith,Moss,0
Kelly,Zimmerman,0
Ashley,Cruz,0
Kenneth,Robinson,0
Martin,Duarte,0
Olivia,Stephenson,0
Jenna,Brooks,0
Roberta,Mccarthy,0
Randy,Wood,0
Jason,Hernandez,0
Jason,Farmer,0
Stanley,Mayo,0
Morgan,Murray,0
Andrew,Mcgee,0
Chris,White,0
Christopher,Castaneda,0
Robert,Goodman,0
Jessica,Dominguez,0
Adam,Santos,0
Chris,White,0
Robert,Hall,0
Lauren,Anderson,0
Beth,Lambert,0
Margaret,Lam,0
Justin,Gay,0
Aaron,Murray,0
Claire,Davis,0
James,Hunt,0
James,Bishop,0
Sally,Moore,0
Timothy,Kirby,0
Ashley,Cabrera,0
Justin,Gay,0
Gina,Grimes,0
Craig,Franco,0
Sabrina,Nolan,0
Krystal,Gamble,0
Maria,Roy,0
Jonathan,Byrd,0
Micheal,Hernandez,0
Christopher,Gomez,0
Mark,Allen,0
Margaret,Williams,0
Robert,Sanchez,0
Danielle,Evans,0
Jared,Velazquez,0
Ana,Mccormick,0
Nicholas,Tran,0
James,Cooper,0
Larry,Vaughan,0
Ryan,Johnson,0
John,Peters,0
Teresa,Stein,0
Jennifer,Vega,0
Anna,Logan,0
Johnny,Bennett,0
Jessica,Bell,0
Amanda,Spencer,0
Benjamin,Robinson,0
Mackenzie,Salazar,0
Nathan,Massey,0
Christina,Rose,0
Kurt,Peters,0
Ana,Howell,0
Kathryn,Smith,0
Mary,Humphrey,0
Destiny,Lowe,0
James,Reese,0
Adriana,Harvey,0
Ellen,Smith,0
Stacy,Villegas,0
Monica,Lane,0
Charles,Rodriguez,0
Sydney,Montoya,0
Elizabeth,Glover,0
Cassandra,Sanders,0
Andrew,Patterson,0
Kathryn,Smith,0
Kelsey,Richards,0
Jacob,Dawson,0
Mary,Williams,0
Nicholas,Mcmahon,0
Dale,Smith,0
Joel,Rivera,0
Michelle,Rodriguez,0
Ashley,Blanchard,0
David,Cole,0
Danielle,Yu,0
Brian,Perez,0
Ana,Howell,0
Joseph,Gonzalez,0
Margaret,Williams,0
William,Fitzgerald,0
Jessica,Ward,0
Zachary,Allen,0
Jeffrey,Smith,0
Daniel,Briggs,0
Marcia,Molina,0
Cheryl,Ballard,0
John,Davis,0
Dustin,Roberts,0
Jacob,Patel,0
Destiny,Lowe,0
Dorothy,Zuniga,0
Jennifer,Scott,0
Angela,Hodges,0
Rebecca,Erickson,0
Kristen,Allen,0
Brooke,Rodriguez,0
William,Perry,0
Kimberly,Rice,0
Janet,Turner,0
Tyler,Wright,0
Andrew,Mcgee,0
Jeremy,Whitney,0
Lisa,Garcia,0
David,Everett,0
Jessica,Ward,0
Valerie,Davis,0
Jill,Jacobs,0
Ann,Lawson,0
Jessica,Potter,0
Jesse,Roberts,0
Ashley,Blanchard,0
Teresa,Stein,0
Douglas,Smith,0
Vicki,Mendoza,0
Kristen,Allen,0
Diana,Jacobs,0
Jason,Gray,0
Christie,Mendoza,0
Ronald,White,0
Andrew,Tucker,0
Kelly,Zimmerman,0
Jeremy,Jones,0
Regina,Johnston,0
Ashley,Lopez,0
Benjamin,Harris,0
Jose,Vasquez,0
Christopher,Farrell,0
Greg,Villarreal,0
Olivia,Stephenson,0
Terrance,Mckinney,0
Stephen,Lopez,0
Kenneth,Robinson,0
Susan,Hernandez,0
Richard,Carter,0
Beth,Lambert,0
Teresa,Stein,0
Louis,Fisher,0
James,Baldwin,0
Brent,Terrell,0
Denise,Barnett,0
Sharon,Johnson,0
Juan,Sherman,0
Michelle,Johnston,0
Jennifer,Conner,0
Peter,Caldwell,0
Dustin,Roberts,0
Jessica,Jordan,0
Hailey,Rhodes,0
Jason,Gray,0
Kayla,Sutton,0
Grace,Williams,0
Kimberly,Castro,0
Carolyn,Perez,0
Jodi,Rodriguez,0
Diane,Smith,0
Sherry,Martinez,0
Kelly,Zimmerman,0
Lawrence,Davis,0
Ryan,Joseph,0
Adam,Kirk,0
Robert,Goodman,0
Patricia,Mendoza,0
Lori,Bishop,0
Michael,Gross,0
Bill,Lane,0
Kristina,Stewart,0
Susan,Hardy,0
Terrance,Mckinney,0
Kenneth,Foster,0
Francisco,Kemp,0
Justin,Bell,0
Nancy,Roach,0
Phillip,Delacruz,0
Dylan,Bonilla,0
Teresa,Blankenship,0
Mark,Brown,0
Sally,Moore,0
Craig,Franco,0
Timothy,Simmons,0
Judith,Moss,0
Renee,Parrish,0
Philip,Hart,0
Crystal,Fuller,0
Danielle,Evans,0
Jennifer,Vega,0
Jerry,Robinson,0
David,Rodriguez,0
Robert,Velazquez,0
Teresa,Blankenship,0
Gregory,Wood,0
Brittany,Cox,0
Stephanie,Middleton,0
Joanne,Williams,0
Thomas,Hale,0
James,Strickland,0
Sonya,Jensen,0
Mackenzie,Salazar,0
Brenda,Johnson,0
Randy,Wood,0
Sharon,Johnson,0
Christopher,Johnson,0
Bridget,Bowen,0
Nicholas,Mcmahon,0
Tina,Zimmerman,0
Matthew,Huerta,0
Donna,Davis,0
Kyle,Simmons,0
Lawrence,Frost,0
Vincent,Richards,0
Larry,Vaughan,0
Mary,Wall,0
Lori,Ramirez,0
Larry,House,0
Allison,Allen,0
Joshua,Carpenter,0
Helen,Campbell,0
Charles,Robles,0
Sarah,Clark,0
Ashley,Whitney,0
Christopher,Matthews,0
Chris,White,0
Jeremy,Roberson,0
Stephanie,Gill,0
Christine,Harris,0
Robert,Evans,0
Krystal,Key,0
Amy,Garrett,0
Lauren,Torres,0
Paula,Estrada,0
Samuel,Johnston,0
Jerry,Robinson,0
Daniel,Owens,0
Diane,Smith,0
Philip,Hart,0
Stephen,Marshall,0
Mary,Humphrey,0
Stephanie,Hopkins,0
Amber,Perez,0
Tammy,Davis,0
James,Cooper,0
Lauren,Moreno,0
Joanne,Williams,0
Patrick,Vaughan,0
Christie,Mendoza,0
Susan,Hardy,0
Brandon,Bridges,0
Felicia,Thomas,0
Robert,Haynes,0
Felicia,Mckee,0
Jackie,Davis,0
Jeffrey,Vargas,0
Victoria,Fleming,0
Timothy,Gomez,0
Anna,Logan,0
Kaitlyn,Newman,0
Tami,Forbes,0
Lauren,Williams,0
Jackie,Davis,0
Ann,Lawson,0
Jessica,Jordan,0
Peter,Edwards,0
Nathan,Mendoza,0
Samuel,Frey,0
Jeffrey,Vargas,0
Randall,Dillon,0
Erika,Mason,0
Carrie,Washington,0
Brian,Williams,0
Benjamin,Martin,0
Alan,Howard,0
Kristina,Stewart,0
Shelby,Mitchell,0
Gregory,Graham,0
Benjamin,Martin,0
Bianca,Novak,0
Lauren,Anderson,0
Shannon,Williams,0
Danielle,Walker,0
Jacqueline,Washington,0
Jennifer,Vance,0
Julia,Bell,0
Susan,Hernandez,0
Michael,Gross,0
Judy,Hogan,0
Jacqueline,Curry,0
Gina,Grimes,0
Alyssa,Morgan,0
Shannon,Williams,0
Christopher,Rodgers,0
Karen,Gordon,0
Carlos,Chung,0
Charles,Robles,0
Jacqueline,Curry,0
Larry,Williams,0
Gary,Barnes,0
Christopher,Choi,0
April,Johnson,0
Susan,Hardy,0
Kathy,Hughes,0
Debra,Stark,0
Sarah,Bishop,0
David,White,0
Patricia,Gonzalez,0
Gregory,Wallace,0
Dylan,Garcia,0
Kathleen,Nash,0
Anna,Logan,0
Laura,Casey,0
Amanda,Williams,0
Matthew,Lambert,0
Barbara,Lowe,0
Susan,Shah,0
John,Mccormick,0
Marcia,Molina,0
Teresa,Stein,0
Guy,Thompson,0
Daniel,Martinez,0
Sabrina,Johnson,0
Elizabeth,Mckee,0
Christopher,Adkins,0
Barbara,Taylor,0
Jessica,Ward,0
Linda,Sanchez,0
John,Williams,0
Adam,Santos,0
Tammy,Ayers,0
Brooke,Smith,0
Lindsay,Wilson,0
Jennifer,Banks,1
Katherine,Pennington,0
David,Vasquez,0
Monica,Tucker,0
Sharon,Smith,0
Jeffrey,Vargas,0
Jennifer,Bishop,0
Pamela,Lewis,0
Sarah,Foster,0
Laura,Johns,0
Lisa,Lin,0
Robert,Ashley,0
Adam,Riddle,0
Andrew,Mcgee,0
Sarah,Adams,0
John,Mccormick,0
Amber,Thornton,0
Judith,Moss,0
Brooke,Smith,0
Mark,Tyler,0
Melissa,Mcclure,0
Amanda,Smith,0
Whitney,Gallagher,0
Gregory,Graham,0
Thomas,Mathis,0
Jason,Singh,0
Jessica,Dominguez,0
Brooke,Rodriguez,0
Sharon,Johnson,0
Mary,Wall,0
Amber,Perez,0
Eddie,Mendez,0
Justin,Carter,0
Jeffrey,White,0
Daniel,Briggs,0
Ashley,Lopez,0
Andrea,Cruz,0
Teresa,Blankenship,0
Mark,Brown,0
Jack,Hill,0
Chris,White,0
Vincent,Waller,0
Destiny,Lowe,0
Linda,Hurst,0
Alice,Kemp,0
Lisa,Hendrix,0
Phillip,Delacruz,0
Mary,Diaz,0
Christopher,Adkins,0
Bridget,Bowen,0
Laura,Casey,0
Ann,Lawson,0
Tina,Zimmerman,0
Audrey,Martinez,0
Amber,Perez,0
Stephen,Lopez,0
Kimberly,Rice,0
Jeffrey,Munoz,0
Roberta,Mccarthy,0
Ann,Lawson,0
Elizabeth,Maxwell,0
Monique,Martin,0
Jeffery,Brown,0
Christopher,Farrell,0
Judy,Hogan,0
Michael,Orozco,0
Amber,Lewis,0
Eric,Preston,0
John,Peters,0
Pamela,Matthews,0
George,Smith,0
Michelle,Johnston,0
Jacqueline,Prince,0
Jeffrey,Rice,0
Patrick,Vaughan,0
Samuel,Johnston,0
Mary,Mcintyre,0
Mary,Humphrey,0
Mary,Diaz,0
Cassandra,Sanders,0
Natasha,Mclaughlin,0
Cody,Dean,0
Allison,Ayala,0
Lindsay,Wilson,0
Taylor,Khan,0
Adriana,Harvey,0
Carlos,Chung,0
Whitney,Gallagher,0
Allison,Allen,0
Thomas,Payne,0
Melissa,Brown,0
Julie,Sanchez,0
Jesse,Roberts,0
Charles,Robles,0
Brenda,Johnson,0
Barbara,Nelson,0
Mario,Johns,0
Robert,Nguyen,0
Linda,Davis,0
Sara,Harris,0
Erin,Chavez,0
Brandy,Quinn,0
Craig,Dunn,0
Vanessa,Anderson,0
Bryan,Pugh,0
Kimberly,Gonzalez,0
Gary,Martinez,0
Mckenzie,Brooks,0
Mark,Wood,0
Daniel,Martinez,0
Jacqueline,Prince,0
Matthew,Russell,0
Melissa,Brown,0
Kimberly,Miller,0
Kristen,Hanson,0
Ashley,Whitney,0
Derek,Bentley,0
Danielle,Yu,0
Karen,Sullivan,0
James,Yoder,0
Dylan,Bonilla,0
Barbara,Taylor,0
John,Robertson,0
Dustin,Roberts,0
Kimberly,Gonzalez,0
Tyler,Small,0
Thomas,Cross,0
Allen,Bell,0
Pamela,Matthews,1
Jeffrey,Munoz,0
Valerie,Clark,0
John,Clarke,0
Amber,Lewis,0
Sharon,Johnson,0
Lisa,Collins,0
Timothy,Gomez,0
Aaron,Pena,0
Shannon,Williams,0
Michael,Jackson,0
Bryan,Miller,0
Kayla,Sutton,0
Kristen,Hanson,0
Kenneth,Foster,0
Misty,Rivera,0
Susan,Mills,0
Christopher,Farrell,0
Joseph,Morgan,0
Guy,Thompson,0
Heather,Chase,0
Lawrence,Frost,0
Jason,Singh,0
Beth,Lambert,0
Tanner,Davis,0
Sarah,Foster,0
Patrick,Vaughan,0
Dale,Smith,0
Robert,Evans,0
Heather,Chase,0
Judith,Moss,0
Sharon,Smith,0
Daniel,Cain,0
Terrance,Mckinney,0
Kayla,Sutton,0
Joseph,Wagner,0
Terrance,Mckinney,0
Mackenzie,Salazar,0
Jessica,Werner,0
William,Skinner,0
Christopher,Raymond,0
Angela,Ross,0
Jennifer,Banks,0
Barbara,Taylor,0
Adriana,Harvey,0
Matthew,Myers,0
Grace,Williams,0
Jacob,Weber,0
Andrea,Lewis,0
Jack,Hill,0
Patrick,Vaughan,0
Vanessa,Anderson,0
Timothy,Gomez,0
Patricia,Mendoza,0
David,Rogers,0
Steven,Faulkner,0
Phillip,Delacruz,0
Jasmine,Foster,0
Lisa,Lowe,0
Curtis,Young,0
Mckenzie,Brooks,0
Brooke,Fisher,0
Shawn,King,0
Patrick,Vaughan,0
Tammy,Ayers,0
Joe,Howard,0
Andrew,Patterson,0
Heather,Chase,0
Tyler,Garcia,0
David,Wolfe,0
Gina,Grimes,0
Amy,Abbott,0
Barbara,Taylor,0
Vincent,Richards,0
Jessica,Smith,0
Allison,Allen,0
Valerie,Davis,0
Kayla,Jones,0
Daniel,Escobar,0
Jennifer,Banks,0
Tanya,Williams,0
Lawrence,Davis,0
Patrick,Torres,0
Michael,Olson,0
Mark,Wood,0
Danielle,Walker,0
Pamela,Lewis,0
Tina,Lawrence,0
Michael,Francis,0
Steven,Arnold,0
Michelle,Gregory,0
Brandy,Quinn,0
Gregory,Wallace,0
Allison,Allen,0
Mary,Lewis,0
Brandon,Pittman,0
James,Stephens,0
Ryan,Arnold,0
Debbie,Hughes,0
Jose,Vasquez,0
Ryan,Arnold,0
Cody,Miller,0
Daniel,Melton,0
Susan,Hernandez,0
Debbie,Payne,0
Jeffrey,Rice,0
John,Robertson,0
Cheryl,Melton,0
Jeffrey,Smith,0
Angela,White,0
Whitney,Gallagher,0
Vincent,Flowers,0
Vincent,Cain,0
Larry,Williams,0
Jeremy,Roberson,0
John,Chandler,0
Nathan,Mendoza,0
Jacob,Weber,0
Savannah,Lewis,0
Juan,Henry,0
James,Cooper,0
Melody,Thompson,0
Jill,Flores,0
Jason,Hernandez,0
Christopher,Miller,0
Kenneth,Doyle,0
Kenneth,Robinson,0
Amanda,Smith,0
Jason,Singh,0
Judith,Moss,0
Martin,Ford,0
Julie,Johnson,0
Robert,Ashley,0
Christina,Nelson,0
Greg,Villarreal,0
Kayla,Jones,0
Jacqueline,Marsh,0
Debra,Eaton,0
Carolyn,Perez,0
Grace,Williams,0
Christine,Best,0
Tyler,Wright,0
Erin,Chavez,0
Kimberly,Myers,0
Cesar,Smith,0
Steven,Yoder,0
Ashley,Cabrera,0
Lindsay,Wilson,0
Vincent,Cain,0
Kathryn,Smith,0
Maureen,Garza,0
Ruth,Fuller,0
Holly,Mann,0
Shawn,King,0
Ryan,Joseph,0
Gerald,Anthony,0
William,Jenkins,0
Janet,Carpenter,0
Ryan,Joseph,0
Joanne,Williams,0
Amanda,Spencer,0
Christopher,Odom,1
Bill,Lane,0
Teresa,Stein,0
Breanna,Rodriguez,0
Adam,Stark,0
Ana,Mccormick,0
Brooke,Smith,0
Amy,Daugherty,0
Timothy,Gomez,0
Mary,Lewis,0
Dawn,Stephens,0
Whitney,Gallagher,0
Ryan,Cook,0
Lauren,Anderson,0
Ronald,White,0
Brianna,Foley,0
David,Erickson,0
Gary,Barnes,0
Crystal,Gamble,0
Judith,Moss,0
Peter,Edwards,0
Ronald,Carson,0
Stacy,Lambert,0
Xavier,Beltran,0
Destiny,Lowe,0
Michael,Orozco,0
Bill,Lane,0
Shelby,Mitchell,0
Jason,Mcmahon,0
Claire,Davis,0
Robert,Martinez,0
Scott,Martin,0
Janet,Turner,0
Steven,Arnold,0
Stanley,Mayo,0
Deborah,Fisher,0
Jamie,Olson,0
Jessica,Bell,0
Amanda,Wheeler,0
Samuel,Farrell,0
Christopher,Luna,0
Margaret,Ray,0
Amber,Lewis,0
Bryan,Pugh,0
Stephanie,Taylor,0
Thomas,Cross,0
Johnny,Bennett,0
Harry,Mckee,0
Melody,Thompson,0
Michael,Fisher,0
Ronald,Carson,0
Sarah,Clark,0
Vincent,Waller,0
Lance,Wagner,0
Michelle,Gregory,0
Jasmine,Foster,0
Donna,Moreno,0
Crystal,Gamble,0
Alice,Kemp,0
Leslie,Ford,0
Jodi,Rodriguez,0
Mary,Pruitt,0
Jessica,Garcia,0
Zachary,Allen,0
Benjamin,Robinson,0
Jason,Singh,0
Daniel,Cain,0
Carl,Hernandez,0
Jacqueline,Prince,0
Lance,Wagner,0
Amanda,Williams,0
Michelle,Rodriguez,0
Jason,Hernandez,0
Ana,Mccormick,0
Scott,Martin,0
Justin,Fowler,0
Amber,Thornton,0
Jennifer,Vance,0
Barbara,Taylor,0
Kristin,Williams,0
Jeremy,Whitney,0
Paul,Wade,0
Jonathan,Castro,0
Matthew,Lambert,0
Gerald,Frank,0
Juan,Sherman,0
Christopher,Matthews,0
Morgan,Smith,0
Randy,Murphy,0
Renee,Parrish,0
Joshua,Mendoza,0
Samuel,Johnston,0
Rebecca,Erickson,0
Jonathan,Byrd,0
Jessica,Shaw,0
Kimberly,Gonzalez,0
Danielle,Evans,0
Jesse,Roberts,0
Kimberly,Webb,0
Steven,Brooks,0
John,Peters,0
Margaret,Lam,0
Daniel,Cain,0
Andrew,Patterson,0
Micheal,Hernandez,0
Lori,Ramirez,0
Tyler,Wright,0
Thomas,Payne,0
Matthew,Myers,0
Crystal,Gamble,0
Benjamin,Harris,0
Ellen,Smith,0
Alicia,Morales,0
Ellen,Smith,0
Lauren,Torres,0
James,Leon,0
Aaron,Pena,0
Cheryl,Morgan,0
Heather,Chase,0
Janet,Turner,0
Jack,Hill,0
Gina,Grimes,0
Amber,Perez,0
Sara,Harris,0
Debbie,Payne,0
Thomas,Mathis,0
Chris,Dixon,0
Lori,Ramirez,0
Debra,Stark,0
Michele,Patrick,0
Melissa,Krause,0
Benjamin,Robinson,0
Collin,Brown,0
Rebecca,Obrien,1
Sharon,Johnson,0
Dorothy,Thomas,0
Larry,House,0
Mary,Diaz,0
Justin,Fowler,0
Carlos,Chung,0
Antonio,Koch,0
Judith,Moss,0
Mckenzie,Brooks,0
Zachary,Allen,0
Carlos,Chung,0
Jennifer,Banks,0
Dylan,Garcia,0
Joshua,Mendoza,0
Jacqueline,Howard,0
Stacy,Lambert,0
Justin,Bell,0
Jason,Singh,0
Jamie,Olson,0
David,Rodriguez,0
Karen,Ryan,0
Jasmine,Foster,0
Michelle,Woods,0
Ashley,Blanchard,0
Michael,Garner,0
Leslie,Ford,0
Jacqueline,Allen,0
Matthew,Huerta,0
James,Hunt,0
Zachary,Allen,0
Justin,Fowler,0
Pamela,Lewis,0
Brandy,Quinn,0
Becky,Mckinney,0
Crystal,Fuller,0
Carrie,Washington,0
Megan,Murphy,0
Margaret,Mendez,0
Samuel,Johnston,0
Christopher,Rodgers,0
Ariana,Campbell,0
Deborah,Fisher,0
Christopher,Ortega,0
Paula,Estrada,0
Kevin,Elliott,0
Connie,Carroll,0
Cassandra,Nunez,0
Kristen,Allen,0
Kurt,Peters,0
Brianna,Foley,0
Adam,Stark,0
Barbara,Taylor,0
Jodi,Rodriguez,0
Aaron,Pena,0
Catherine,Weber,0
Tammy,Ayers,0
Erik,Patterson,0
Kristina,Stewart,0
Susan,Shah,0
Adam,Santos,0
Donna,Moreno,0
Meredith,Ayala,0
John,Nichols,0
Kathleen,Martin,0
Jeremy,Perry,0
Kristina,Stewart,0
Angela,Hodges,0
Diana,Jacobs,0
Richard,Waters,0
Stanley,Dickson,0
Kenneth,Foster,0
Denise,Barnett,0
William,Hunter,0
Allison,Allen,0
Samuel,Sandoval,0
Melanie,Jimenez,0
Susan,Hardy,0
Jessica,Perez,0
Jason,Gray,0
Heather,Roberts,0
Roberta,Mccarthy,0
Wayne,Marsh,0
Randy,Murphy,0
Christopher,Sheppard,0
Karen,Johnson,0
William,Fitzgerald,0
Jessica,Garcia,0
Rachel,Villarreal,0
Gina,Morrison,0
Ana,Mccormick,0
Christopher,Gregory,0
Carol,Dillon,0
Gina,Morrison,0
Eddie,Mendez,0
Lawrence,Davis,0
Alicia,Hawkins,0
Amber,Thornton,0
Dawn,Tucker,0
Rachel,Daniels,0
David,Everett,0
Kurt,Peters,0
Nathan,Martinez,0
Christopher,Henry,0
Kimberly,Rice,0
Andrea,Cruz,0
Patrick,Torres,0
Dalton,Jones,0
James,Baldwin,0
Christine,Leblanc,0
Rebecca,Farley,0
Robert,Nguyen,0
Juan,Sherman,0
Lance,Wagner,0
Derek,Jones,0
Andrew,Mcgee,0
Christine,Johnson,0
Ryan,Johnson,0
John,Stevens,0
Megan,Murphy,0
Christian,Johns,0
Brittany,Cox,0
Brooke,Smith,0
Krystal,Key,0
Cheryl,Morgan,0
Jill,Flores,0
Morgan,Murray,0
Julia,Bell,0
Tamara,Martinez,0
Michelle,Johnston,0
